gameId,Date,Season,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,HTGD,ATGD,DiffPts,DiffFormPts,f_cornersAgainstHome,f_cornersForHome,f_freesAgainstHome,f_freesForHome,f_goalsAgainstHome,f_goalsForHome,f_halfTimeGoalsAgainstHome,f_halfTimeGoalsForHome,f_redsAgainstHome,f_redsForHome,f_shotsAgainstHome,f_shotsForHome,f_shotsOnTargetAgainstHome,f_shotsOnTargetForHome,f_yellowsAgainstHome,f_yellowsForHome,f_cornersAgainstAway,f_cornersForAway,f_freesAgainstAway,f_freesForAway,f_goalsAgainstAway,f_goalsForAway,f_halfTimeGoalsAgainstAway,f_halfTimeGoalsForAway,f_redsAgainstAway,f_redsForAway,f_shotsAgainstAway,f_shotsForAway,f_shotsOnTargetAgainstAway,f_shotsOnTargetForAway,f_yellowsAgainstAway,f_yellowsForAway
42,2016-09-21,1617,Bologna,Sampdoria,H,2.4,3.25,3.1,-0.4,-0.4,0.0,0.0,4.4814179272973576,4.974041221817244,17.765975873302583,12.116933845111763,1.4147663129374577,0.2845176273263877,1.0386381963035836,0.1422588136631938,0.1422588136631938,0.2116246814824371,12.049872592974872,9.243890913782536,3.6084572460729607,3.227039318775603,2.937360900558011,2.03072767151566,2.6609279747121244,7.455792987775378,14.059308776570008,12.816829016546787,0.5852336870625423,2.017278973002613,0.1422588136631938,1.1595377866658063,0.1738718833661258,0.0,6.605523659000743,18.005607521852728,1.6794858562074635,7.313997032545237,2.45108215334,1.98360642518466
43,2016-09-21,1617,Chievo,Sassuolo,H,2.4,3.2,3.1,0.2,-0.6,0.2,0.2,7.787386704512465,4.842049156533239,11.931996903525468,13.705422055930072,0.7982953262587491,1.1173725123375158,0.2327871496306809,0.3077411863368061,0.0,0.3280182562977776,16.837256071993032,12.904093152275586,4.479429410057092,3.5912847143824798,3.296208431442119,2.3808970099667777,8.481010176271054,6.228171996627516,14.01666633987569,14.241230564106589,0.9414521283896392,1.1921727024960298,0.9414521283896392,0.8078272975039705,0.320817238877669,0.0,12.115978118076116,11.448187290445286,4.356326346542224,4.559008646889277,1.7141232524852452,1.6678496500068627
44,2016-09-21,1617,Empoli,Inter,A,4.33,3.3,1.95,-0.8,0.4,-0.6,-0.6,5.687593136148114,9.623729961616618,12.749172660710254,11.096022965519465,1.4703802857787955,2.1502628777860204,0.5442521691449214,0.6836725478179532,0.0,0.0,13.137146405186597,20.37808760442538,5.343639325226591,6.117764409895816,1.4702770699609715,1.7559800664451828,4.070251266006515,7.339638099538753,14.136512595555264,13.087689900977324,0.8827210269973874,1.4334096700319323,0.2597345418185337,0.6847547011579527,0.0,0.1738718833661258,8.93543044221527,18.18709802277199,3.2058768506273587,4.793536109408767,2.6877527981163114,1.8373609005580105
45,2016-09-21,1617,Genoa,Napoli,D,4.75,3.75,1.75,0.4,1.8,-0.6,-0.6,3.945285940070316,6.659508757217044,15.526195852014322,14.942478147276068,1.6615311421475345,0.872270425442699,0.7308970099667774,0.6125358836241652,0.4241347611521466,0.2125100796697094,11.404755991355676,12.953506112311713,3.691016998354998,3.616156500983776,2.431638873657388,2.5463132600070963,6.6088297906654185,3.930139018804631,14.437688288230172,14.865180788955907,1.0720075476566784,0.5027755378511757,0.2691029900332226,0.0,0.0,0.0952311066670967,16.282912943908652,6.8056381640486405,5.181682417830531,2.495750411250524,2.2452053027126406,2.229166532271071
46,2016-09-21,1617,Juventus,Cagliari,H,1.17,7.5,17.0,1.4,-0.8,1.0,1.0,8.029026223268716,6.278864948553365,12.007417024158952,16.76654356030062,0.946339063961552,1.693892526529691,0.2116246814824371,0.4925216914492146,0.0952311066670967,0.4250201593394188,15.702648130826049,15.845027900525755,3.632175918459504,6.501565977486051,2.715388833338709,2.0668467567654742,3.9686280661163504,4.145506950844101,13.24762259563538,11.631791533499342,0.7270445677535734,0.9478049450010784,0.5984000313719339,0.3921099586282622,0.0,0.0,13.51779376874963,11.481578792572696,2.8670222152506817,3.509029234720888,2.0184506186153213,1.8568851591145272
47,2016-09-21,1617,Pescara,Torino,D,3.25,3.25,2.3,-0.2,0.4,0.0,0.0,3.224550370023481,7.345965187366171,15.731736547144822,14.547684668640985,0.4442158778830704,2.2540752636559267,0.1079801542443445,0.8801357598324615,0.1319757440764211,0.0,6.45961678165194,19.931934966617032,1.9976767185325663,8.202175677401604,2.342389474790948,1.746596789135514,6.787694021069624,5.862885180712289,12.595616273497876,11.331109297872814,1.7957242426348607,0.7392580705841773,0.5994124672661599,0.5429305174126418,0.088347398927191,0.0,14.216169772422878,12.105146678480072,4.686217449950702,3.2020344932693394,2.217243071062272,2.382959918532132
48,2016-09-21,1617,Roma,Crotone,H,1.13,8.5,23.0,1.6,-1.6,1.2,1.2,3.3467854970980406,7.640003041307513,12.869406037811505,11.496127025458437,0.6941988419364751,1.6121236636983085,0.3855283000056718,0.7029684439862837,0.3086705419308032,0.0,9.163694568396163,15.65297797187498,3.150457943926505,5.264069957689645,2.8589080862735705,2.0260902291739464,6.726709956786503,8.027677122498726,13.773451289638162,10.590965630096758,1.3570375325366175,2.114055560444559,0.4131092595164293,0.7598947566144699,0.0,0.0,14.06793894697584,20.0460238508693,5.260836052170666,6.571307575888851,1.597919016618515,1.5738192388815118
49,2016-09-21,1617,Udinese,Fiorentina,D,3.25,3.25,2.3,-0.4,0.2,-0.2,-0.2,6.14171370512531,6.403868980421251,14.93339838080186,11.815959745831048,1.5820049672612329,0.5193658678192432,0.0,0.1904622133341934,0.7727639260716704,0.0,15.436385188530144,12.154370544785989,5.171120536722253,3.359434570847982,2.1433409670031933,2.1054849530690576,3.235590343495009,6.741553468865567,16.122283276576315,13.510579628870712,1.5021287112350608,0.9030481218905998,0.5547801914037906,0.4649393418289546,0.5628951506514942,0.1613036872045147,9.620507253640833,15.374307561879252,3.283549831537951,4.431526851984216,3.0505107315582314,2.414673710276831
50,2016-09-24,1617,Napoli,Chievo,H,1.33,5.0,10.0,1.8,0.2,0.6,0.6,6.5904094625468295,4.510539912332543,12.813689311395478,13.983398215013644,0.883904886507952,1.321027145845793,0.7759247322636075,0.3226073744090295,0.0,0.0,10.674419189834309,10.858871906139486,3.124010129893483,3.5316551010384654,2.02152636368842,2.8992092192422283,6.874778651707858,4.880108964770751,11.46646325995794,12.812564190834705,1.3288177080265902,1.8119699389331023,0.4176546268882868,0.4745477517243031,0.0,0.2489790333402656,14.466872530722853,13.409122507974253,4.604866010409815,4.171688337796231,3.706753756511235,2.048156302531753
51,2016-09-24,1617,Palermo,Juventus,A,11.0,5.5,1.29,-0.6666666666666666,1.3333333333333333,-1.1666666666666667,-1.1666666666666667,4.496245524626649,5.146651936909332,13.702775537851176,11.727427990839596,1.0576750637035126,0.9613618036964164,0.7027094152178822,0.2902654581814663,0.0,0.0,14.68197755055962,11.87596522917137,3.4210302228816567,3.896285843305487,1.7539238138244686,1.894057026739348,6.118388607555854,4.238572620261881,14.992674474956209,14.6469183434776,1.3281917645037793,1.3535670959906565,0.5255232483884538,0.9207540810443166,0.0,0.2854963499549313,10.830429968249891,12.64747056657682,4.3676714996162325,4.296190435903968,2.349761381134454,2.3818093630650616
52,2016-09-25,1617,Fiorentina,Milan,D,2.3,3.1,3.4,0.1666666666666666,0.1666666666666666,-0.1666666666666666,-0.1666666666666666,4.910068380479309,4.268891720156113,11.06405831693707,18.8064267974067,0.7086523884785343,1.1071186659355547,0.1163935748153404,0.0,0.5194690836370675,0.8270135148211464,9.768835274005738,13.771660807018677,3.639286520659291,4.972167209624875,1.7634890171918849,2.797940521884979,5.088295032943645,4.980296244570091,18.30428594492921,14.2573959470905,1.7967439511508343,0.2159603084886891,0.7883681140941889,0.1079801542443445,0.1079801542443445,0.1606316344130745,15.411292907972838,8.46224351379286,5.389522124356018,3.1723319633394595,2.4705347491825806,2.0233235370406364
53,2016-09-25,1617,Genoa,Pescara,D,1.65,4.0,5.25,0.3333333333333333,-0.5,0.5,0.5,3.8123637039262657,7.980678448242211,12.898819398699771,14.03039947356545,1.151940377315274,1.328975350039397,0.438108780061645,0.5197563254367699,0.0,0.1319757440764211,11.360587402158924,17.90105508615837,4.361067945067676,4.843285613187305,2.281072172430711,1.8765503901537808,8.995132275794363,3.290727507687939,15.041544723066236,13.333181630665848,1.692831341680426,1.6291039799371636,0.6802386147850799,0.5700845241380662,0.0,0.1079801542443445,19.5713419878209,10.032918889443984,6.814814703987337,5.146357483391483,2.4660058396912667,1.9479958177941248
54,2016-09-25,1617,Inter,Bologna,D,1.45,4.2,8.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,0.1666666666666666,4.034200155846608,6.502484119845471,9.08728171715813,13.360764902440811,0.7357876340382158,1.9102217175743368,0.1613036872045147,0.6549614865192958,0.0,0.0,12.728435857994882,14.754693386285092,4.308046094578952,4.900490893691479,1.8386963127954852,2.3172406091809674,4.915998025598397,4.79213397639668,14.491798058813393,9.78231093397656,1.3837531611712084,1.028324012414955,0.5058194929585434,0.5547801914037906,0.5102436704827642,0.7751990893487455,15.170433050362066,10.14989415950624,5.462123684100641,4.045670074445387,1.6913626458613669,1.679794252010412
55,2016-09-25,1617,Lazio,Empoli,H,1.44,4.2,8.5,0.5,-1.0,0.5,0.5,7.576871593071638,5.64943876399058,12.973399348450153,13.139636486791602,1.735862658452408,1.6617278973002616,0.9566590329968068,0.8577411863368062,0.2374899203302905,0.0,12.86505822017224,10.292839402638457,4.783245169822275,4.6735493339354255,1.528640776699029,2.5333241944327973,6.1667829372855465,6.063977086277788,12.992526762077944,15.952223996922784,2.4038437448016565,0.7664120773096018,1.2629942107704997,0.3283032972479567,0.1971489510277402,0.1079801542443445,14.988687587398488,12.47980298420819,7.215219975895326,3.616014796314688,0.8180596267651926,2.469476276237228
56,2016-09-25,1617,Sassuolo,Udinese,H,2.05,3.3,3.8,-0.3333333333333333,-0.5,-0.1666666666666666,-0.1666666666666666,6.7030860974298365,3.2240932217878937,13.127423847958564,15.620546290101291,1.0546566212841746,0.6225866592420317,0.2042599795623047,0.0,0.0,0.3132440645197883,17.90146109255028,6.129592071708482,5.61982391155943,2.37629447691211,2.186120674892796,2.896826090936456,8.022032069472386,6.211669698226398,12.005629819285671,16.34087752602964,0.9592691939351756,1.7676521310030973,0.1606316344130745,0.6148035779160271,0.0722842354858835,0.3226073744090295,15.051418499283402,16.364289609187903,3.96176657529596,6.139748896267884,2.54300886236465,1.8097795446498897
57,2016-09-25,1617,Torino,Roma,H,3.75,3.5,2.0,0.6666666666666666,1.0,-0.8333333333333334,-0.8333333333333334,6.903267111920135,4.224870295255164,12.725369535939542,12.85520674072407,1.2540100947883677,2.0822525032665515,0.3226361864796988,0.5940906705046508,0.0,0.19233510335752,12.995627864361758,13.998559623555035,4.694760897299994,4.360133232807293,3.54596387086591,2.0372005116274297,4.0834833557641215,6.584741982121995,14.655243679141048,13.740569309265616,0.5706594441398672,2.196271916716245,0.3109189680405641,0.9074054521290258,0.101950626271947,0.0,6.810061387352773,18.80989599337257,2.453214914808149,7.473665278635212,2.2644942192077906,1.57674242155373
58,2016-09-26,1617,Cagliari,Sampdoria,H,2.2,3.2,3.5,-0.5,-0.5,-0.3333333333333333,-0.3333333333333333,4.319516501338843,7.027856119495545,14.501929506930509,13.166915483407598,1.3878920095339409,0.9251051413980188,0.6560698434950561,0.5866682201660407,0.6623386104057063,0.1246063209990464,9.706843682316538,16.881684522569795,4.129060155449562,5.470876509875307,2.584009658158534,2.092828623490592,4.208858801042043,3.963139788204759,12.494381810043144,18.37115050514132,0.5378956301062784,0.8403475414714788,0.088347398927191,0.0,0.3942979020554805,0.8686963087150191,7.896858054588748,12.380922405717769,3.0033244918697397,4.496954135967393,2.3023983212417787,2.1237492520845405
59,2016-09-26,1617,Crotone,Atalanta,A,4.5,3.3,1.91,-1.6666666666666667,-0.5,-0.3333333333333333,-0.3333333333333333,6.318959448062532,4.639305837951024,14.766836247934767,15.182255760478418,1.0260217371609814,1.045624058443954,0.405964176740285,0.7112780902418135,0.0,0.2205445544554455,12.234036883312896,12.727672711616036,4.739034100089567,4.001300865040754,2.49769380060353,2.522450712196963,4.310061504098717,8.44008383292815,12.694333653839866,13.11346416973553,1.344878028506558,1.254131872483541,0.338436921231978,0.401509256552483,0.0,0.101950626271947,11.27855203039878,17.696060711627243,4.733932886025138,4.651434072163937,2.899641356457125,1.6771309520585111
60,2016-10-01,1617,Pescara,Chievo,A,2.55,3.2,2.9,-0.5,0.5,-0.8333333333333334,-0.8333333333333334,7.892671530147073,3.701900402166432,14.152406811051824,11.196865161235491,1.2964474675936608,1.0218801630894156,0.3907431206284481,0.6560698434950561,0.3941607764445911,0.5988375606261693,17.406706902767436,9.888287696565149,6.039502776685556,4.035279912412523,2.216588769880667,1.9801474221094404,5.992109738427152,7.902548400790468,15.148447498204938,12.38311021570569,1.558549318079281,1.7432378853337305,0.9671024649960606,0.6510600167217507,0.1802643897302281,0.0,11.692774623199544,13.11379481865116,3.871635060508554,5.71605014675397,1.88317924359309,2.163854658688721
61,2016-10-01,1617,Udinese,Lazio,A,3.0,3.3,2.4,-1.0,0.8571428571428571,-0.4285714285714285,0.0,9.223744525782644,3.907100056411642,13.894569001990284,13.029876384723655,1.5352088725050224,1.7134846119504883,0.5254810516661514,0.440387547503925,0.0,0.0834141487679566,18.98634929359364,10.252934502722985,6.17443079347082,5.340565269855918,2.132482446079718,2.6423414776861143,4.858589945921581,5.593234369331978,14.497274180536966,12.275026553634126,0.8028178611800899,0.7297122278380017,0.5333846746664661,0.2203231430036122,0.0,0.0,14.27668852753791,13.11065177151402,3.3195788523579863,4.403196446838802,2.054178118608545,2.1605448564974834
62,2016-10-02,1617,Atalanta,Napoli,H,6.0,4.0,1.55,-0.2857142857142857,1.1428571428571428,-1.1428571428571428,-1.0,8.17638238873411,4.911897894463535,12.31171250190296,17.328122183504078,2.311967346626183,0.8195544554455446,0.9756569411068078,0.4811175342135667,0.1522966145543901,0.0834141487679566,16.583794950691182,11.460626215909018,7.62126603272062,3.020858822864647,0.8594519384963683,2.590172980131708,2.8128804867091746,7.949408903606144,13.581631251395114,10.018226820559612,1.218779717680286,1.4728625802161386,0.5253235730610133,0.5430397351828381,0.238446506074058,0.0,10.263977361560324,16.86945125203021,3.7987424944032,5.203992769690137,2.891007176606728,2.020154576300947
63,2016-10-02,1617,Bologna,Genoa,A,2.2,3.1,3.6,-0.4285714285714285,0.4285714285714285,-0.1428571428571428,-0.1428571428571428,4.6131978488859176,4.302264486070341,18.00755460674829,14.881351586483996,1.3879760432651134,0.1668282975359133,0.6090105687769042,0.0834141487679566,0.3109189680405641,0.1240871634564644,13.72518805436812,6.992051971091835,4.845894325306506,2.6781159726198074,1.908476187563101,2.473026958506624,5.546069187382845,5.076904079663697,12.856075890935005,14.669689658924389,1.365326722866608,1.247991923048545,0.8269029355534365,0.2492126419980929,0.0,0.0,11.88601448957272,10.208464769809687,3.5508068662493084,3.865710641906564,2.0166290122078894,2.9221396076028703
64,2016-10-02,1617,Cagliari,Crotone,H,1.44,4.33,8.0,-0.2857142857142857,-1.5714285714285714,0.8571428571428571,0.8571428571428571,7.243894397222007,6.428846708838416,11.777448839592006,11.821547016860915,1.2758097732233369,2.315612190051191,0.3191249120903034,0.8145198566173003,0.0,0.0,15.645016244030783,18.67052428735941,5.201494593261798,6.441332349087187,1.689394378075672,1.8982822351898432,6.543130621900978,4.765644668773075,15.373482501183805,15.479369018521512,1.7247364343546894,0.7084500131222443,0.8403043076451784,0.2275048192726074,0.0,0.2419795302329969,17.24136471106313,8.375157443581356,5.933820623124476,2.5181904892215474,2.1437773243884144,3.147803471744213
65,2016-10-02,1617,Empoli,Juventus,A,10.0,5.0,1.3,-1.2857142857142858,1.7142857142857142,-1.5714285714285714,-1.1428571428571428,8.472029306034084,6.163513821785914,12.686863466084368,17.855859980984427,0.9685356486077812,2.275522029492828,0.3515919827290719,1.1574472588519114,0.055839223555409,0.2492126419980929,15.267225362169269,16.053907148214112,3.742960044400818,6.335460168151521,2.874481367814171,1.8530556149662696,3.1164001784812005,9.11822439224396,10.65995844077852,13.278689148511116,0.7958972206059395,1.7031418902195854,0.3521111402716538,0.505954591898205,0.0,0.0,11.880198731952246,17.08555001583075,4.237964123504135,5.605644152756,2.102898498273561,2.7000764802685344
66,2016-10-02,1617,Milan,Sassuolo,H,1.62,3.8,6.0,0.2857142857142857,-0.4285714285714285,0.1428571428571428,0.1428571428571428,6.153480196618851,6.121584282166544,12.232605881567313,11.25578033690078,1.842197961895992,0.7985781161127149,0.6905480615036319,0.6469160274437028,0.0682479399010554,0.0,14.39449492668822,11.17120602530492,4.757604492290565,3.383575491663873,1.940314406169416,2.2958346914778263,6.589486053034364,6.788472438014659,14.226567208475512,11.13742656690924,1.441765149853083,0.6351793861373777,0.2409598290339047,0.3855283000056718,0.5865588625618718,0.2409598290339047,17.01795269134633,11.635253786638676,6.093726677585089,4.236664594243197,1.8678417230666449,1.8391074877779836
67,2016-10-02,1617,Roma,Inter,H,2.0,3.5,3.8,1.0,0.1428571428571428,-0.1428571428571428,-0.5714285714285714,4.388847236530086,4.426535302572801,12.381907565697611,17.604197518728384,0.8705314205366391,0.8766692451954375,0.2957527591736629,0.2275048192726074,0.3045932291087802,0.6710637119980275,9.285352259874603,11.839251084102845,3.9125874310381694,4.611399494349963,2.233601245819328,2.323100520126534,7.359442814735628,4.39351139391173,13.002684520160209,14.19209872140603,0.9811813813266,1.8467922311889,0.2524418427185965,0.4648373303704335,0.0,0.1504897154928998,14.954664139673218,12.693482964667036,4.326040232962996,3.846650832481125,3.427181238171002,2.464236993567776
68,2016-10-02,1617,Sampdoria,Palermo,D,1.65,3.75,5.5,-0.4285714285714285,-0.5714285714285714,0.1428571428571428,-0.2857142857142857,5.644828647232244,4.625042431664945,13.540083757747588,17.569898704702076,1.0682794065788288,0.9764725531558536,0.6469977936391867,0.1949926921130622,0.0,0.2175650057329176,11.04055372487063,10.815805148169684,3.4309705672360478,3.459797295404197,2.230576126804465,2.939079304321119,8.568717466504683,4.419451460076825,13.90168341659868,11.15403419130268,1.231950872607137,1.01711980528143,0.3057310913488217,0.7308970099667775,0.3084051848577324,0.4685514633154504,15.360136661538965,10.78285240743406,5.378213337650744,4.027604238066236,1.951901627186977,1.549336636866178
69,2016-10-02,1617,Torino,Fiorentina,H,2.4,3.2,3.1,0.7142857142857143,0.0,0.0,0.0,4.663256595445414,5.913280329896022,15.521666004328008,11.074932590891388,1.3026873865813149,1.7012232756857426,0.6395419099263007,1.0802178432634324,0.0,0.0,13.303721276995164,13.767992418051351,3.701882761854151,5.221486589159812,2.041852335525978,2.1240201279348767,7.92044274758507,5.366195841025493,11.373634746707747,17.90942929596767,2.2440941690689744,0.8588130913810141,1.1985181445873796,0.3764431951241848,0.3367272064686778,0.0652661490130497,15.804086581698456,11.577975076336957,7.70366529048301,3.233885678681436,0.6724652725702387,2.46177199232594
70,2016-10-15,1617,Juventus,Udinese,H,1.2,7.0,13.0,1.7142857142857142,-1.0,1.1428571428571428,0.7142857142857143,4.242602971181922,6.603816945430832,14.06622598859206,12.653648325530702,1.487409643990289,1.1988416701897424,0.4823698962568293,0.3141548928488225,0.0,0.0797697376826163,11.217948856308157,15.368972201582428,5.444514796401172,4.509704814518972,2.703910879581961,1.5298109525919652,7.934202235894838,5.692808924745815,12.972556023613826,16.581829770650387,1.1929461961317294,2.215578077566676,0.2750978709909735,1.123192245077163,0.0436905625624547,0.1949926921130622,14.991521468984011,16.042178839203864,4.234012955280179,5.827345763278634,2.684224824012351,1.885025570938553
71,2016-10-15,1617,Napoli,Roma,A,2.0,3.5,3.8,0.75,1.125,0.125,0.125,4.282885304721615,7.1102176066280975,15.600510612996857,13.797012348982538,0.6640689246369511,1.7184400045648294,0.2432738809763459,0.7099857797344936,0.0797697376826163,0.0,7.068950388435187,19.50395098986307,2.3546112092696707,6.500352266641788,2.6420795443553597,1.8863934647678111,4.685130903359131,6.586665591231965,14.610292216610564,12.913035509570197,1.303500282255936,1.1589646474720423,0.7308970099667775,0.6765947512152132,0.5182369068356562,0.0974963460565311,9.770624238253982,16.254730812896437,4.318546187722204,5.803560270770625,2.674514599266111,2.0726323634886823
72,2016-10-15,1617,Pescara,Sampdoria,D,2.38,3.3,3.1,-0.375,-0.375,-0.125,0.125,3.308640578715543,8.43980788446888,10.951504590292888,13.43562114805051,1.0578678487078303,1.7677278265758245,0.4930690837527449,0.395876578211276,0.0,0.0,12.776523318453537,16.41424230894733,4.186191457609729,5.69144218492245,2.080511385906765,2.5477643368254297,8.739935535282198,3.92731183317103,12.394552057546273,14.32876636330748,2.2890261740218296,1.993385339726967,1.281414786579536,0.5621396339394457,0.0,0.0652661490130497,18.336624192412444,10.197904806188005,6.571610768355178,5.266470184967282,2.103658901938873,2.502590450410844
73,2016-10-16,1617,Chievo,Milan,A,2.8,3.0,2.75,0.125,0.625,0.0,0.0,3.723851167622704,7.74285075005019,14.978043684981316,9.579131290774232,1.1711809071489288,1.5875492359734498,0.4110315468763572,0.8600233035504171,0.1865688906130614,0.2175650057329176,10.641675136844926,16.02759406819901,3.8425290847621607,5.812306098781781,2.6971551951202146,1.5806396343266518,4.262222449644723,4.6716323228914245,20.181561046016963,15.124730334983726,1.0860010274549867,0.1305322980260994,0.4765111808895496,0.0652661490130497,0.4608388867092635,0.0970901390276773,13.567412511162075,7.211346189779724,4.226727310105918,2.7481466728821133,2.145953572073551,2.587677851300223
74,2016-10-16,1617,Fiorentina,Atalanta,D,1.75,3.6,5.0,0.0,-0.25,0.0,-0.375,6.455375135075059,5.926576700684879,13.720012438112978,10.651151722096085,1.796271087820036,0.7181778339611152,0.4136451259501953,0.2978187537884059,0.453113894541987,0.1861403066775878,15.193829813365266,12.628254585080242,5.617393768194856,3.9553174392290655,1.897908367975747,1.6482064904207616,4.944174999518733,4.500215259652122,13.947304498057878,16.012863307836742,1.020360317766372,1.2532628656399538,0.3176405783004257,0.7740938741935722,0.0,0.1725617772009827,11.095293618788624,12.351791588208688,4.578246141866759,4.871277865262375,2.171848040289068,2.4087837200026634
